geneSymbol,half_life
Aurka,3.636
Aurkaip1,6.37
Aurkb,3.979
Aurkc,14.561
Auts2,2.322
AV249152,10.268
AV312086,6.903
AV340375,7.805
Aven,19.86
Avil,18.434
Avp,10.881
Avpi1,3.738
Avpr1a,2.871
AW011956,4.406
AW049604,4.587
AW049765,14.38
AW060207,4.661
AW061290,6.795
AW112010,6.177
AW124694,8.381
AW124722,12.859
AW125753,1.974
AW146020,2.638
AW146154,2.021
AW146242,10.932
AW146299,10.95
AW208599,2.56
AW209491,1.527
AW456874,5.899
AW491445,14.059
AW544981,3.525
AW548124,2.987
AW549877,6.423
AW551984,14.145
AW554918,3.481
AW555464,7.849
AW822216,9.241
AW822252,11.456
Axin1,2.914
Axin2,2.175
Axl,8.371
Axud1,1.115
AY036118,3.814
AY074887,10.438
AY078069,1.722
AY487415,3.857
AY512931,8.696
AY761184,16.622
Aym1,9.084
Aytl1,6.022
Aytl2,7.534
Azgp1,6.729
Azi1,6.684
Azi2,4.898
Azin1,6.318
B020004C17Rik,8.321
B020006M18Rik,5.518
B020011L13Rik,2.287
B020017C02Rik,10.104
B020031H02Rik,24
B020031M17Rik,21.262
B130006D01Rik,3.242
B130020M22Rik,1.829
B130024G19Rik,6.973
B130033B12Rik,1.45
B130050K08,8.116
B130052G07Rik,3.105
B130065L01,24
B230104C08Rik,9.144
B230107H12Rik,19.975
B230107K20Rik,7.212
B230112C05Rik,5.834
B230118G17Rik,5.889
B230118H07Rik,8.351
B230119M05Rik,1.588
B230120H23Rik,2.885
B230206F22Rik,24
B230206L02Rik,10.95
B230208H11Rik,4.888
B230208H17Rik,8.504
B230209C24Rik,10.746
B230209E15Rik,11.475
B230215L15Rik,1.519
B230216G23Rik,8.202
B230217C12Rik,11.143
B230217O12Rik,5.483
B230218O03,16.823
B230218P12Rik,5.562
B230219D22Rik,4.524
B230303O12Rik,6.749
B230308N11Rik,3.547
B230311B06Rik,7.485
B230312A22Rik,12.718
B230312C02Rik,11.688
B230314M03Rik,11.325
B230315N10Rik,2.119
B230317C12Rik,4.34
B230317F23Rik,9.303
B230319C09Rik,24
B230323A14Rik,4.008
B230333C21Rik,2.916
B230339M05Rik,5.612
B230340J04Rik,4.18
B230342M21Rik,4.203
B230343A10Rik,9.859
B230354K17Rik,3.963
B230359F08Rik,22.216
B230369F24Rik,17.727
B230380D07Rik,7.542
B230399E16Rik,4.188
B230399H06Rik,6.139
B330016D10Rik,2.87
B3bp,5.219
B3galnt1,5.785
B3galnt2,6.514
B3galt1,2.725
B3galt4,2.65
B3galt5,3.591
B3galt6,3.011
B3galtl,21.593
B3gat1,16.425
B3gat2,17.864
B3gat3,11.438
B3gnt1,5.97
B3gnt2,2.092
B3gnt3,5.894
B3gnt5,2.814
B3gnt7,6.032
B3gnt8,2.877
B3gntl1,7.437
B430105G09Rik,2.032
B430119L13Rik,4.378
B430201A12Rik,9.456
B430203I24Rik,3.479
B430203M17Rik,1.619
B430209F14Rik,8.173
B430211C08Rik,10.915
B430306N03Rik,16.195
B430319G15Rik,1.936
B430319H21Rik,21.262
B4galnt1,6.703
B4galnt2,5.635
B4galnt3,21.865
B4galnt4,19.47
B4galt1,9.217
B4galt2,10.06
B4galt3,3.54
B4galt4,4.915
B4galt5,5.939
B4galt6,5.145
B4galt7,7.744
B530045E10Rik,6.25
B630005N14Rik,2.846
B630019K06Rik,2.655
B830008H07Rik,9.613
B830012L14Rik,0.912
B830017H08Rik,6.177
B830028B13Rik,3.235
B830042I05Rik,8.818
B930001P03Rik,2.214
B930006L02Rik,5.562
B930007P11Rik,24
B930008K04Rik,2.928
B930011P16Rik,2.697
B930018H19,4.387
B930036G03Rik,6.037
B930037P14Rik,20.752
B930041F14Rik,10.47
B930041G04,7.659
B930049P21Rik,3.863
B930086A06Rik,6.324
B930094L07Rik,4.754
B930095G15Rik,9.132
Baalc,8.088
Baat,3.58
Bace1,5.126
Bace2,10.074
Bach1,2.11
Bach2,2.257
Bad,9.6
Bag1,16.542
Bag2,5.352
Bag3,4.624
Bag4,3.009
Bag5,1.259
Bahcc1,3.909
Bahd1,3.075
Bai1,13.835
Bai2,11.992
Bai3,2.459
Baiap2,7.015
Baiap2l1,3.153
Baiap2l2,5.223
Baiap3,6.601
Bak1,8.807
Bambi,1.297
Bambi-ps1,4.936
Banf1,10.031
Bank1,17.157
Banp,3.046
Bap1,6.107
Bard1,3.983
Barhl1,12.224
Barhl2,16.232
Barx1,13.89
Basp1,6.582
Bat1a,6.91
Bat2,7.912
Bat2d,24
Bat3,5.389
Bat4,2.181
Bat5,5.829
Batf,4.002
Batf2,5.523
Bax,8.251
Baz1a,4.67
Baz1b,4.731
Baz2a,11.019
Baz2b,15.541
BB128963,4.13
BB146404,2.522
BB220380,24
Bbc3,2.097
Bbs1,24
Bbs10,1.442
Bbs12,1.519
Bbs2,6.582
Bbs4,13.752
Bbs5,6.301
Bbs7,8.311
Bbx,6.808
BC002059,2.497
BC002199,10.423
BC002216,4.008
BC002230,3.31
BC003266,6.716
BC003267,1.29
BC003324,5.681
BC003331,7.659
BC003885,10.486
BC003940,12.788
BC003965,2.697
BC003993,3.767
BC004004,11.037
BC004022,2.794
BC004044,3.692
BC004690,3.543
BC004728,6.626
BC004853,20.149
BC005512,18.385
BC005537,8.183
BC005561,5.54
BC005624,14.561
BC006662,24
BC006779,6.49
BC006965,4.356
BC007180,17.818
BC008155,6.406
BC008163,6.324
BC010304,6.388
BC010584,3.322
BC010787,10.518
BC011209,7.296
BC011248,4.741
BC011426,2.965
BC011467,8.453
BC011487,6.775
BC012278,3.956
BC013476,24
BC013481,7.858
BC013491,11.909
BC013529,7.08
BC013672,5.576
BC013712,3.402
BC014805,7.542
BC016201,24
BC016423,3.831
BC016495,11.629
BC016579,6.199
BC017133,16.271
BC017158,12.203
BC017612,4.686
BC017643,4.002
BC017647,3.669
BC018101,1.951
BC018242,24
BC018371,12.671
BC018465,11.344
BC018507,3.7
BC019537,6.849
BC019561,9.79
BC019731,12.765
BC019943,4.213
BC020002,3.457
BC020077,3.885
BC020489,6.459
BC020535,11.93
BC021381,9.707
BC021395,8.401
BC021438,4.448
BC021523,6.394
BC021611,12.931
BC021614,12.859
BC021767,7.642
BC021891,7.008
BC022224,13.807
BC022593,10.299
BC022623,1.055
BC022687,4.362
BC022713,10.148
BC022960,7.6
BC023055,9.653
BC023179,2.132
BC023744,9.341
BC023814,5.747
BC023829,9.084
BC023892,2.447
BC024063,1.216
BC024137,2.392
BC024139,6.945
BC024386,24
BC024479,5.8
BC024659,7.558
BC024760,3.465
BC024814,20.208
BC024868,7.477
BC024978,6.49
BC024997,1.837
BC025076,2.257
BC025446,24
BC025462,6.91
BC025546,1.137
BC025575,4.036
BC025816,5.644
BC025833,6.194
BC025920,2.053
BC026513,4.786
BC026585,24
BC026590,5.761
BC026657,2.476
BC026682,11.909
BC027061,5.965
BC027072,2.203
BC027231,3.011
BC027344,3.123
BC028440,4.362
BC028454,4.135
BC028528,17.773
BC028663,24
BC028801,3.681
BC029127,4.667
BC029169,13.202
BC029214,24
BC029684,14.291
BC029722,8.557
BC030046,7.16
BC030183,24
BC030336,4.242
BC030343,0.929
BC030396,11.27
BC030477,4.518
BC030499,3.421
BC030867,4.79
BC031181,11.161
BC031353,3.358
BC031361,3.694
BC031441,2.053
BC031748,4.46
BC031781,2.136
BC031853,11.234
BC031901,9.93
BC032203,3.283
BC032204,24
BC032265,10.454
BC032281,4.265
BC033606,22.951
BC033915,4.278
BC033916,10.729
BC033932,7.693
BC034076,13.807
BC034090,3.037
BC034204,5.752
BC034902,3.275
BC035044,19.691
BC035295,2.63
BC035537,10.932
BC035947,7.876
BC036313,24
BC037034,6.107
BC037112,3.704
BC037156,8.432
BC037393,2.658
BC037703,2.277
BC037704,2.218
BC038156,4.572
BC038167,4.961
BC038286,4.617
BC038328,1.774
BC038479,18.337
BC038613,2.725
BC038822,4.351
BC038925,2.691
BC039093,3.266
BC039210,8.99
BC039632,15.167
BC039771,9.217
BC040756,4.062
BC040758,8.751
BC042720,3.96
BC042782,9.735
BC043098,5.402
BC043118,6.835
BC043476,2.792
BC043934,2.149
BC046331,7.684
BC046404,4.503
BC048355,10.647
BC048403,2.014
BC048507,6.723
BC048562,7.567
BC048599,18.784
BC048609,3.167
BC048644,6.058
BC048651,6.762
BC048671,10.002
BC048679,7.405
BC049349,2.74
BC049635,4.252
BC049702,4.067
BC049715,2.639
BC049762,8.291
BC049806,3.159
BC049807,1.504
BC049816,7.534
BC049987,6.808
BC050078,2.274
BC050092,1.504
BC050188,7.526
BC050196,14.002
BC050210,6.52
BC050254,3.829
BC050777,8.653
BC050789,5.327
BC050811,4.551
BC051019,8.546
BC051076,7.145
BC051142,3.109
BC051227,16.947
BC051244,7.405
BC051628,4.702
BC052040,8.966
BC052328,3.625
BC052486,21.393
BC052688,7.526
BC053393,10.268
BC053401,23.338
BC053440,6.418
BC053749,4.557
BC053994,6.829
BC054438,2.481
BC055004,10.534
BC055107,5.184
BC055111,11.125
BC055324,2.954
BC056183,1.823
BC056349,2.782
BC056474,15.003
BC056923,6.62
BC057022,1.683
BC057079,7.087
BC057170,9.001
BC057371,4.143
BC057552,10.598
BC057593,2.539
BC057627,7.051
BC057893,10.713
BC059842,6.563
BC060267,9.456
BC060631,2.66
BC060632,6.459
BC061039,4.793
BC061194,24
BC061212,13.752
BC061237,24
BC061253,7.342
BC062109,9.013
BC062115,1.665
BC062650,5.066
BC063263,2.185
BC063749,2.403
BC064011,24
BC064033,5.466
BC065085,5.457
BC065397,5.239
BC066028,4.524
BC066107,1.453
BC066135,2.569
BC066140,2.39
BC067068,6.601
BC067074,7.659
BC068110,5.549
BC068157,3.294
BC068171,7.145
BC068281,2.047
BC072620,3.65
BC080695,20.629
BC085271,8.116
BC085284,4.135
BC087945,5.369
BC088983,3.409
BC089491,5.805
BC089597,8.331
BC099439,8.664
BC107230,14.592
BC107364,17.592
Bcam,16.195
Bcan,10.238
Bcap29,9.417
Bcap31,9.217
Bcar1,2.363
Bcar3,1.877
Bcas1,3.74
Bcas2,7.242
Bcas3,11.456
Bcat1,11.909
Bcat2,9.873
Bccip,8.361
Bcdin3,1.84
Bcdo2,10.47
Bche,12.268
Bckdha,19.58
Bckdhb,10.83
Bckdk,14.97
Bcl10,2.779
Bcl11a,3.108
Bcl11b,1.603
Bcl2,5.959
Bcl2a1b,4.947
Bcl2a1c,4.437
Bcl2a1d,3.956
Bcl2l1,4.645
Bcl2l10,3.951
Bcl2l11,1.899
Bcl2l12,15.971
Bcl2l13,6.484
Bcl2l14,4.833
Bcl2l2,3.775
Bcl3,8.371
Bcl6,1.344
Bcl6b,3.264
Bcl7a,2.943
Bcl7b,6.532
Bcl7c,8.193
Bcl9,3.874
Bcl9l,5.291
Bclaf1,5.672
Bclp2,3.947
Bcnp1,24
Bcor,1.907
Bcorl1,5.975
Bcr,6.284
Bcs1l,6.134
Bdh1,10.83
Bdh2,13.433
Bdkrb1,12.012
Bdkrb2,3.203
Bdnf,1.948
Bdp1,2.569
Becn1,9.944
Best1,3.133
Best2,6.736
Best3,6.037
Bet1,13.459
Bet1l,6.418
Bex1,7.461
Bex2,14.321
Bex4,15.167
Bex6,13.029
Bfar,5.79
Bfsp1,3.74
Bglap1,12.466
Bglap2,22.359
Bglap-rs1,21.865
Bgn,13.725
Bhlhb2,1.274
Bhlhb3,3.324
Bhlhb4,9.229
Bhlhb5,1.664
Bhlhb8,10.376
Bhlhb9,7.575
Bhmt,24
Bhmt2,7.501
Bicc1,11.179
Bicd1,4.94
Bicd2,7.319
Bid,4.242
Bik,2.386
Bin1,9.329
Bin2,24
Bin3,11.768
Birc1a,8.004
Birc1b,3.608
Birc1e,6.62
Birc1f,6.347
Birc1g,24
Birc2,2.727
Birc3,2.515
Birc4,5.558
Birc5,6.716
Birc6,4.961
Bivm,7.633
Blcap,3.696
Blk,11.514
Blm,5.514
Blmh,10.631
Blnk,15.934
Bloc1s1,12.931
Bloc1s2,12.289
Bloc1s3,4.356
Blvra,15.335
Blvrb,16.864
Blzf1,4.763
bM64F17.1,13.433
Bmf,2.68
Bmi1,8.74
Bmp1,20.752
Bmp10,7.116
Bmp2,2.277
Bmp2k,2.46
Bmp4,2.468
Bmp5,1.777
Bmp6,4.954
Bmp7,10.967
Bmp8a,6.842
Bmp8b,11.971
Bmper,5.436
Bmpr1a,4.198
Bmpr1b,1.744
Bmpr2,3.376
Bms1l,5.549
Bmyc,2.829
Bnc1,1.987
Bnc2,4.034
Bnip1,6.658
Bnip2,5.423
Bnip3,24
Bnip3l,12.203
Bnipl,7.087
Boc,1.664
Bok,6.244
Bola1,4.155
Bola2,15.646
Bola3,10.002
Boll,8.222
Bop1,10.984
Bpgm,6.459
Bphl,9.93
Bpi,24
Bpil1,4.289
Bpil2,4.724
Bpil3,7.19
Bpnt1,10.534
Bptf,5.518
BQ952480,3.576
Braf,3.979
Brap,6.364
Brca1,4.471
Brca2,3.329
Brcc3,7.567
Brd1,2.417
Brd2,2.445
Brd3,6.876
Brd4,4.78
Brd7,5.554
Brdt,5.168
Bre,17.818
Brf1,6.183
Brf2,2.788
Bri3,4.26
Bri3bp,7.575
Brip1,4.683
Brms1,7.921
Brms1l,8.453
Brp16,5.996
Brp44,10.68
Brp44l,14.592
Brpf1,2.919
Brpf3,7.037
Brsk1,12.671
Brsk2,3.878
Brunol4,4.457
Brunol5,6.703
Brunol6,6.267
Brwd1,3.083
Brwd2,7.029
Brwd3,4.208
Bscl2,10.223
Bsdc1,8.202
Bsg,9.93
Bsn,3.33
Bsnd,11.252
Bspry,6.161
Bst1,20.446
Bst2,9.469
Btaf1,3.552
Btbd1,7.08
Btbd10,4.412
Btbd11,5.97
Btbd12,3.642
Btbd14a,4.721
Btbd14b,5.111
Btbd2,11.143
Btbd3,2.148
Btbd4,2.865
Btbd5,5.037
Btbd6,5.929
Btbd7,3.366
Btbd9,7.867
Btd,5.996
Btf3,20.326
Btf3l4,8.116
Btg1,1.055
Btg2,2.496
Btg3,8.125
Btk,6.532
Btla,2.374
Btn1a1,4.936
Btn2a2,1.386
Btnl1,4.536
Btnl2,11.197
Btnl9,6.101
Btrc,8.212
Bub1,7.334
Bub1b,7.591
Bub3,7.175
Bud13,2.641
Bud31,6.278
Bves,16.119
Bxdc1,4.414
Bxdc2,2.309
Bxdc5,3.704
Bysl,4.94
Bzrap1,6.862
Bzrpl1,14.233
Bzw1,9.762
Bzw2,9.037
C030002E08Rik,7.381
C030002J06Rik,5.004
C030003D03Rik,2.254
C030004A17Rik,5.681
C030005H24Rik,6.205
C030006K11Rik,9.748
C030010C08Rik,1.34
C030011O14Rik,7.93
C030013E06Rik,4.661
C030014I23Rik,11.889
C030014K22Rik,17.328
C030014O09Rik,4.297
C030016D13Rik,1.083
C030017K20Rik,4.922
C030019F02Rik,24
C030019I05Rik,11.808
C030025P15Rik,4.321
C030027H14Rik,3.576
C030032F19Rik,24
C030034I22Rik,2.619
C030037D09Rik,5.227
C030037F17Rik,11.125
C030039L03Rik,3.436
C030044B11Rik,24
C030045D06Rik,11.61
C030046E11Rik,4.018
C030046I01Rik,24
C030048B08Rik,2.54
C130021I20,4.715
C130021I20Rik,7.727
C130022K22Rik,2.644
C130022M03Rik,2.69
C130023O10Rik,1.966
C130031E09Rik,2.764
C130032J12Rik,4.229
C130034I18Rik,2.629
C130036K02,7.08
C130036L24Rik,3.667
C130038G02Rik,14.38
C130039O16Rik,1.89
C130040J23Rik,2.807
C130040N14Rik,6.782
C130052G03Rik,2.58
C130057D09Rik,10.268
C130060C02Rik,12.765
C130061O14Rik,5.854
C130063K03Rik,11.234
C130069I09Rik,3.436
C130073F10Rik,24
C130074G19Rik,13.591
C130075A20Rik,3.574
C130076O07Rik,7.072
C130081A10Rik,7.265
C130086A10,5.747
C130089K02Rik,2.977
C130090K23Rik,8.261
C130098C10Rik,3.15
C19orf28,7.718
C1d,7.849
C1galt1,5.223
C1galt1c1,3.414
C1qa,13.381
C1qbp,6.205
C1qdc1,7.445
C1qdc2,8.453
C1ql1,7.288
C1ql2,15.472
C1ql3,6.101
C1ql4,18.003
C1qtnf1,11.971
C1qtnf2,2.969
C1qtnf4,24
C1qtnf5,10.984
C1qtnf6,24
C1qtnf7,2.065
C1qtnf9,5.681
C1r,8.785
C1rl,9.096
C1s,12.466
C2,24
C230006B22Rik,6.89
C230008H04Rik,6.973
C230012O17Rik,3.679
C230013L11Rik,2.955
C230014O12Rik,7.153
C230021P08Rik,3.688
C230035I16Rik,7.116
C230040D14,2.474
C230040G06,11.125
C230050L11,12.421
C230052I12Rik,4.356
C230057A21Rik,4.947
C230057M02Rik,6.52
C230066G23Rik,2.686
C230066K19Rik,0.513
C230071H18Rik,1.171
C230078M08Rik,5.894
C230081A13Rik,2.592
C230093N12Rik,5.227
C230094A16Rik,7.145
C230095G01Rik,13.78
C230096C10Rik,11.889
C230097I24Rik,5.015
C230098j07rik,4.997
C2ta,5.263
C3,11.514
C330001K17Rik,5.603
C330002G04Rik,3.9
C330002G24Rik,2.508
C330002I19Rik,6.307
C330003B14Rik,10.253
C330004M20Rik,5.527
C330004N01Rik,15.506
C330004P14Rik,6.043
C330005M16Rik,15.167
C330006A16Rik,7.814
C330006D17Rik,3.03
C330006K01Rik,9.64
C330007P06Rik,11.381
C330008G21Rik,24
C330008K14Rik,12.765
C330011F01Rik,2.833
C330011K17Rik,7.087
C330011M18Rik,3.771
C330013E15Rik,6.194
C330013J21Rik,6.551
C330016K18Rik,12.203
C330016O10Rik,2.637
C330018D20Rik,7.145
C330019F10Rik,9.817
C330019G07Rik,3.469
C330020E22Rik,7.642
C330021A05Rik,7.311
C330021F23Rik,14.262
C330021H03Rik,10.83
C330023D02Rik,9.944
C330023M02Rik,5.462
C330024D12Rik,6.795
C330024D21Rik,6.459
C330026H20Rik,4.158
C330026N13Rik,13.698
C330027C09Rik,7.094
C330043M08Rik,3.96
C330046G03Rik,3.31
C330046G13Rik,6.71
C330048F19,3.87
C430002N11Rik,11.4
C430003P19Rik,2.448
C430004E15Rik,5.255
C430010C01,9.266
C430014K11Rik,24
C430017H16Rik,7.667
C430039J16Rik,5.785
C430042M11Rik,8.852
C430045I18Rik,0.971
C430048L16Rik,2.545
C430049B03Rik,24
C430049E01Rik,6.194
C4a,11.037
C4b,22.216
C4bp,5.055
C530008M07Rik,2.489
C530008M17Rik,4.651
C530024P05Rik,6.418
C530028I08Rik,5.199
C530028O21Rik,12.421
C530030P08Rik,0.671
C530043G21Rik,5.089
C530047H08Rik,18.733
C6,24
C6.1al,8.173
C630002B14Rik,2.1
C630004H02Rik,20.815
C630004L07,7.022
C630010D07Rik,7.832
C630035N08Rik,11.95
C630050I24Rik,19.804
C7,24
C730004C24Rik,2.976
C730014E05Rik,24
C730024G19Rik,2.731
C730025P13Rik,4.548
C730026J16,2.087
C730027E14Rik,3.545
C730027H18Rik,24
C730027P07Rik,3.173
C730029A08Rik,5.092
C730034F03Rik,5.255
C730036D15Rik,3.708
C730049P21,2.61
C76336,5.985
C76566,3.037
C77080,3.382
C77370,4.039
C77614,6.896
C77681,3.846
C77713,10.345
C78205,0.723
C78283,5.327
C78339,8.92
C78409,16.347
C78662,19.042
C78692,4.055
C78807,14.747
C79122,6.112
C79127,13.538
C79267,2.062
C79407,3.06
C80008,4.414
C80143,5.078
C80360,8.116
C80638,5.954
C80913,6.255
C81272,3.644
C81431,24
C81436,5.41
C81452,12.075
C85492,2.701
C86695,12.355
C87129,11.848
C87436,1.536
C8b,3.791
C8g,11.669
C920005C14Rik,5.13
C920006C10Rik,8.106
C920006O11Rik,7.319
C920008G01Rik,11.808
C920011F04Rik,2.977
C920025J10,5.381
Cab39,5.033
Cab39l,9.916
Cabc1,14.747
Cabin1,7.493
Cables1,2.428
Cables2,7.445
Cabp1,7.205
Cabp2,10.663
Cabp4,24
Cabp5,7.493
Cabp7,4.423
Cabyr,18.938
Cachd1,3.73
Cacna1a,7.08
Cacna1b,24
Cacna1c,4.082
Cacna1g,6.862
Cacna1h,7.212
Cacna1i,18.288
Cacna1s,24
Cacna2d1,5.536
Cacna2d2,6.856
Cacna2d3,8.525
Cacnb1,13.538
Cacnb2,2.078
Cacnb3,16.988
Cacnb4,10.967
Cacng1,4.614
Cacng2,13.807
Cacng4,4.661
Cacng6,5.985
Cacng7,16.119
Cacng8,24
Cacybp,7.701
Cad,11.289
Cadps,8.686
Cadps2,3.433
Cage1,3.763
Calb1,8.041
Calb2,24
Calca,22.504
Calcb,5.311
Calcoco1,22.359
Calcr,2.108
Calcrl,4.686
Cald1,7.558
Calm1,9.902
Calm2,5.004
Calm3,11.971
Calm4,18.337
Calml3,6.453
Calml4,24
Caln1,4.965
Calr,22.504
Calr3,24
Calr4,17.91
Calu,14.203
Camk1,24
Camk1d,3.979
Camk1g,9.627
Camk2a,12.671
Camk2b,15.134
Camk2d,8.494
Camk2g,8.99
Camk2n1,5.247
Camk2n2,10.148
Camk4,10.746
Camkk1,10.746
Camkk2,7.373
Camkv,7.058
Caml,2.656
Camp,9.354
Camsap1,3.335
Camsap1l1,3.091
Camta1,13.974
Camta2,4.362
Cand1,6.364
Cand2,8.401
Cant1,5.251
Canx,7.526
Cap1,8.251
Cap2,4.337
Capg,16.702
Capn1,24
Capn10,6.128
Capn11,9.817
Capn12,20.815
Capn13,11.072
Capn2,7.413
Capn3,24
Capn5,24
Capn6,24
Capn7,8.232
Capn8,6.769
Capn9,10.796
Capns1,15.234
Capns2,1.603
Caps2,6.272
Capsl,11.419
Capza1,12.355
Capza2,12.139
Capzb,12.139
Car10,24
Car11,22.287
Car12,10.864
Car13,8.886
Car14,9.144
Car15,16.045
Car2,5.658
Car3,9.776
Car4,7.814
Car5b,14.97
Car6,24
Car7,20.69
Car8,9.096
Car9,12.836
Card10,9.573
Card11,17.727
Card14,7.858
Card6,1.409
Card9,24
Carf,6.842
Carhsp1,12.268
Carkl,11.728
Carm1,10.223
Cars,7.288
Cart,21.327
Cart1,1.529
Cartpt,24
Casc1,7.022
Casc3,4.431
Casc4,7.212
Casc5,3.292
Casd1,4.639
Cask,5.427
Caskin1,8.202
Caskin2,3.846
Casp1,11.61
Casp12,24
Casp14,4.627
Casp2,2.944
Casp3,8.504
Casp4,10.193
Casp6,9.495
Casp7,11.494
Casp8,10.518
Casp8ap2,2.007
Casp9,6.869
Casq1,16.823
Casq2,5.795
Casr,2.492
Cast,10.178
Casz1,10.813
Cat,13.671
Catsper2,7.744
Catsper3,5.58
Catsper4,5.462
Cav1,10.898
Cav2,13.433
Cbara1,9.048
Cbfa2t2,1.805
Cbfa2t3h,3.625
Cbfb,7.334
Cbl,6.364
Cblb,2.763
Cblc,24
Cbll1,2.228
Cbln1,2.132
Cbln2,3.188
Cbln4,7.912
Cbr1,7.303
Cbr2,15.167
Cbr3,4.268
Cbr4,5.771
Cbs,7.327
Cbwd1,4.605
Cbx1,19.525
Cbx2,5.172
Cbx3,9.653
Cbx4,2.264
Cbx5,10.881
Cbx7,6.022
Cbx8,2.41
Cc2d1a,6.588
Cc2d1b,9.254
Ccar1,5.352
Ccbe1,5.934
Ccbl1,10.193
Ccbl2,8.621
Ccbp2,2.949
Ccdc100,5.466
Ccdc101,4.392
Ccdc102a,2.469
Ccdc103,3.421
Ccdc104,7.477
Ccdc105,16.702
Ccdc108,24
Ccdc109a,13.918
Ccdc109b,10.967
Ccdc11,5.299
Ccdc111,6.359
Ccdc112,3.176
Ccdc113,10.864
Ccdc115,6.117
Ccdc116,4.099
Ccdc117,4.477
Ccdc12,7.044
Ccdc120,4.326
Ccdc122,7.575
Ccdc123,7.608
Ccdc124,20.267
Ccdc125,4.286
Ccdc126,4.53
Ccdc127,3.767
Ccdc128,6.716
Ccdc13,8.796
Ccdc130,3.106
Ccdc131,5.089
Ccdc132,8.212
Ccdc134,7.939
Ccdc14,2.102
Ccdc15,5.457
Ccdc16,1.907
Ccdc18,3.979
Ccdc19,5.975
Ccdc21,3.785
Ccdc22,10.518
Ccdc23,10.864
Ccdc24,11.037
Ccdc25,11.179
Ccdc28a,4.16
Ccdc28b,10.253
Ccdc3,11.748
Ccdc32,5.026
Ccdc34,8.311
Ccdc36,3.397
Ccdc37,5.909
Ccdc38,8.546
Ccdc39,5.259
Ccdc40,8.088
Ccdc42,11.629
Ccdc43,5.8
Ccdc44,4.495
Ccdc45,3.918
Ccdc46,3.235
Ccdc49,3.988
Ccdc5,7.413
Ccdc50,13.278
Ccdc51,2.684
Ccdc52,5.805
Ccdc53,9.205
Ccdc55,1.931
Ccdc56,9.025
Ccdc57,8.99
Ccdc58,5.607
Ccdc59,4.175
Ccdc6,3.232
Ccdc60,8.567
Ccdc62,11.868
Ccdc63,24
Ccdc64,4.898
Ccdc65,4.431
Ccdc66,6.177
Ccdc68,4.34
Ccdc69,7.087
Ccdc71,2.296
Ccdc72,11.234
Ccdc73,3.381
Ccdc77,5.235
Ccdc78,6.435
Ccdc79,2.725
Ccdc80,8.422
Ccdc81,5.074
Ccdc82,5.323
Ccdc84,9.025
Ccdc85a,4.539
Ccdc85b,2.733
Ccdc86,3.69
Ccdc87,11.629
Ccdc88,10.881
Ccdc89,3.421
Ccdc9,5.247
Ccdc90a,9.521
Ccdc90b,7.736
Ccdc91,8.222
Ccdc92,5.235
Ccdc93,5.36
Ccdc94,3.274
Ccdc95,5.949
Ccdc96,2.698
Ccdc97,11.143
Ccdc98,4.548
Ccdc99,3.361
Cchcr1,12.765
Ccin,13.591
Cck,20.386
Cckbr,3.636
Ccl12,8.164
Ccl17,15.234
Ccl19,5.81
Ccl2,6.815
Ccl20,3.369
Ccl21a,10.454
Ccl21b,14.5
Ccl21c,13.835
Ccl24,22.8
Ccl25,12.466
Ccl27,13.671
Ccl28,9.547
Ccl3,24
Ccl5,15.611
Ccl6,7.296
Ccl7,24
Ccm2,4.85
Ccna1,9.303
Ccna2,4.14
Ccnb1,5.415
Ccnb2,7.015
Ccnb2-ps,2.554
Ccnb3,3.686
Ccnc,15.234
Ccnd1,8.642
Ccnd2,8.116
Ccnd3,24
Ccnd3-ps,10.83
Ccndbp1,18.24
Ccne1,4.655
Ccne2,3.106
Ccnf,8.686
Ccng1,8.261
Ccng2,1.382
Ccnh,5.078
Ccni,7.303
Ccnj,2.815
Ccnjl,3.163
Ccnk,9.001
Ccnl1,1.38
Ccnl2,5.291
Ccnt1,3.825
Ccr6,13.102
Ccr7,3.969
Ccrk,6.69
Ccrl1,2.917
Ccrl2,3.655
Ccrn4l,9.443
Ccs,7.575
Cct2,5.839
Cct3,6.822
Cct4,5.055
Cct5,6.862
Cct6a,6.289
Cct6b,6.736
Cct7,5.311
Cct8,8.291
Cd109,11.728
Cd14,4.902
Cd151,8.371
Cd163,8.484
Cd164,11.054
Cd164l2,4.229
Cd177,7.116
Cd180,8.863
Cd19,10.148
Cd1d1,24
Cd1d2,16.386
Cd2,4.79
Cd200,10.83
Cd200r1,6.199
Cd200r2,14.97
Cd207,7.718
Cd209b,7.617
Cd209d,24
Cd209f,11.828
Cd209g,17.592
Cd22,24
Cd244,6.703
Cd248,7.967
Cd24a,6.123
Cd274,2.259
Cd276,7.197
Cd2ap,6.478
Cd2bp2,6.101
Cd300a,7.342
Cd300c,10.045
Cd300d,9.303
Cd300e,6.645
Cd300lf,10.193
Cd302,14.81
Cd320,11.438
Cd34,17.773
Cd36,5.444
Cd37,21.197
Cd38,24
Cd3d,24
Cd3e,24
Cd3eap,2.891
Cd3g,24
Cd4,24
Cd40,5.761
Cd44,9.132
Cd46,3.65
Cd47,7.265
Cd48,8.966
Cd5,11.971
Cd52,24
Cd55,10.68
Cd59a,23.819
Cd59b,5.514
Cd6,6.324
Cd63,9.025
Cd68,24
Cd7,13.974
